43,181,4,1986-01-21 10:12:55,99,56,miscreant and spotless and taboo and shut
187,11,5,2011-11-12 22:18:03,23,93,lifeless and disciplined and mindful and affectionate
6,40,3,1979-02-17 14:51:19,66,38,underhanded and prim and unshapely and injured
16,20,5,1971-03-14 11:20:09,70,55,rabid and massive and bloody and intellectual
37,138,2,2012-11-15 07:58:32,78,71,hawkish and younger and bright-eyed and syntactic
88,43,1,1981-02-09 22:01:42,74,85,certain and gratified and bellicose and dashing
16,171,3,1992-09-10 01:55:20,56,61,forthright and aware and inelegant and streaked
167,134,1,2017-06-02 09:47:03,91,3,patchy and greasy and stilled and unjust
127,115,2,1976-03-06 21:56:46,79,31,worthy and jeering and exasperated and hotpink
42,78,4,1985-02-11 12:49:41,10,53,adhesive and glass and uptight and another
196,198,1,2020-03-09 18:25:48,64,70,unheated and digestive and hazardous and gritty
29,76,2,1993-10-23 12:38:18,5,26,potent and shiny and muted and trashed
78,114,3,2020-05-09 15:47:53,21,6,long-winded and passive and chuckling and unconstrained
187,88,4,1986-10-08 15:55:31,58,2,wolfish and oceanic and sick and spiky
190,44,3,1988-07-08 03:15:19,97,28,unmarketable and flowery and declining and indomitable
133,149,3,2014-04-05 12:50:09,18,70,unresponsive and lovable and lithe and inaccurate
70,101,1,1995-03-09 17:42:47,7,39,seasonal and other and shocking and prejudiced
98,106,4,1970-09-16 09:40:49,83,55,hapless and contributive and curable and knavish
196,34,5,1973-01-27 02:57:21,69,13,thin and immature and initial and unfulfilled
191,110,2,2020-01-11 23:01:50,29,38,younger and fabulous and ultrasensitive and unconvinced
100,81,3,1973-07-20 23:21:46,64,37,international and forged and indistinct and panicky
32,83,4,2006-09-03 01:49:09,64,51,overprotective and muddled and prepared and artless
33,2,1,1973-06-06 07:43:46,48,11,rocketing and poorest and all-around and dissolving
109,21,5,1987-01-29 22:41:45,33,26,breathless and unmentionable and disparate and bloated
195,29,3,2010-11-24 13:34:42,86,96,tempting and panoramic and stupendous and manageable
14,164,3,1995-04-17 05:21:54,86,97,typical and yummy and tiny and hairy
180,141,5,1990-06-21 16:23:39,49,99,ambulatory and semiprofessional and shabby and dull
179,166,1,1998-01-02 16:41:36,22,21,artificial and commanding and lofty and sneaky
93,20,4,1977-11-17 13:23:48,21,90,mutual and rousing and hazardous and cancelled
79,46,4,2003-06-29 10:12:24,60,35,strident and well-informed and refundable and exhaustive
168,22,4,1977-06-06 04:31:17,62,76,pretend and overcast and appalling and luminescent
164,1,1,1996-02-05 08:10:45,78,21,haphazard and flattened and righteous and powdery
57,83,1,1975-06-03 18:16:53,59,7,adorable and stained and strongest and innocent
111,4,1,2008-07-12 20:18:53,21,50,chic and cheerless and disinclined and humiliating
179,85,1,1981-06-19 01:42:07,51,4,smallest and honking and insensitive and uncontainable
113,182,2,1992-12-29 18:57:38,48,6,yawning and circular and bellowing and irretrievably
52,108,1,1996-03-12 21:22:34,85,85,downhearted and unfamiliar and shameful and indeterminable
69,193,5,1972-07-12 15:36:26,24,13,presumable and obsolete and libelous and hyperirritable
149,162,3,2005-05-21 19:33:10,12,16,entranced and farsighted and meditative and invasive
7,5,3,1976-05-20 18:47:12,71,46,indivisible and uncontainable and male and otherwise
68,95,4,2017-05-04 02:18:45,72,18,tangible and selected and uptight and compulsive
86,65,2,1970-01-12 03:17:10,70,47,down and interior and existing and controllable
146,18,1,2015-07-04 23:17:45,94,79,disinclined and comparable and communicable and responsible
167,61,4,2017-09-16 10:42:47,53,41,indefinite and deficient and routine and invincible
96,190,2,2016-07-02 16:30:44,59,68,unhesitating and stoic and crawling and melodramatic
42,109,5,2019-04-17 04:06:41,10,42,exponential and faithful and doubting and ineffectual
65,67,3,1972-03-06 12:01:07,37,17,deficient and chief and homeopathic and praiseworthy
97,128,5,2002-03-11 14:55:25,74,9,hanging and flabby and party and illegible
5,19,3,1999-11-08 10:49:10,48,99,vindictive and waxen and blank and slender
150,108,1,1976-09-26 05:19:55,45,14,selfless and zippy and humanitarian and semiofficial
160,93,5,1984-03-09 03:56:04,73,55,soothed and familiar and stagnant and sloppy
151,125,4,1990-01-06 08:46:01,8,69,accommodating and celebrated and devious and scribbled
9,164,2,1979-10-11 17:08:43,16,29,mature and confirmed and vocational and consensual
73,131,3,1993-06-14 03:46:07,38,2,well and dwindling and blushing and unchangeable
174,46,4,2011-09-29 23:41:15,79,97,background and circular and eight and balding
28,115,1,2019-02-13 07:43:13,83,76,quick-paced and fragmented and uptight and groaning
173,159,1,1976-10-20 09:51:24,81,92,obliging and proportionate and undated and guiltless
71,195,4,1998-07-05 21:31:12,12,93,astounding and numerous and grateful and precise
140,59,1,2018-01-24 17:49:51,51,9,telegraphic and crusty and worrisome and sugary
181,146,1,1970-01-03 03:58:46,4,99,such and central and lacy and avian
99,13,3,2020-02-19 20:16:21,34,83,manageable and rasping and venturous and erect
159,134,2,1987-08-06 17:41:29,45,45,extravagant and colorless and fatal and direct
70,119,4,2002-03-18 03:22:03,1,65,subjective and delinquent and phosphorescent and hard
127,138,1,2018-04-07 08:33:05,30,28,improvable and legitimate and obscene and catchable
132,12,3,1993-02-21 17:32:31,99,40,humid and right and intrepid and reliable
167,147,2,1971-10-27 17:51:36,58,22,scintillating and sudden and awful and sardonic
71,134,3,2020-07-26 23:12:18,95,93,buoyant and inexpressive and smashing and unemotional
94,70,2,1997-08-09 23:57:26,77,49,silent and abnormal and magnanimous and untruthful
97,131,4,2017-02-09 03:10:13,91,72,miniature and anecdotal and vanishing and sporadic
76,129,4,1996-01-17 01:59:35,50,93,original and computer and gluttonous and regretful
116,114,3,2019-06-17 02:54:28,35,56,pigheaded and spiral and inspired and decentralized
14,50,3,1984-12-10 22:22:14,75,58,creepy and steep and robust and intimate
28,190,2,2005-05-14 03:32:43,21,71,insulting and these and tormented and nutty
72,139,5,1975-06-27 19:32:33,70,76,opposite and whining and complete and languishing
31,131,2,2014-10-10 15:09:37,18,26,cackling and energizing and embroiled and detrimental
103,82,5,1984-08-02 16:18:59,97,26,supportive and smoggy and cheerless and stern
30,30,3,2000-05-29 12:49:22,58,73,fuzzy and what and hyperirritable and insufficient
177,137,2,1982-08-20 20:32:47,20,97,linear and imitative and optimal and dwindling
24,110,3,1989-04-09 22:41:14,8,81,handy and unmanned and exasperated and objectionable
19,20,3,1994-04-12 12:37:19,39,15,forgettable and middle and stifled and extreme
145,14,4,1998-04-05 02:53:31,86,32,gray and guarded and joyful and disputed
104,72,3,1977-01-22 07:35:27,79,12,discussable and insubordinate and unsettling and futile
42,158,1,1973-06-02 18:06:33,77,21,dorsal and defendable and decent and well-known
75,164,5,2012-12-03 09:25:38,54,68,well-prepared and unconvinced and caustic and self-satisfied
6,3,5,2010-07-17 06:23:31,33,90,crumbly and tolerable and juvenile and admirable
71,191,1,2009-08-25 18:32:53,41,18,essential and latest and senior and softhearted
19,48,5,1971-07-15 03:55:42,95,54,unsophisticated and axiomatic and unfaithful and groovy
134,30,5,2016-10-20 23:39:13,83,57,contextual and fading and dispensable and unworkable
115,186,4,1972-07-29 14:19:22,60,6,tacky and baby and inadvisable and climatic
147,15,4,1986-09-06 18:18:33,49,95,spasmodic and juicy and libelous and clammy
70,107,2,2019-11-25 21:11:41,81,68,demented and oldest and tripping and spotted
195,129,1,1996-03-05 15:45:47,9,94,inflamed and lingering and imitative and unsuitable
86,150,2,1981-04-19 20:26:09,50,54,cleared and accused and guiltless and dynamic
144,195,3,2019-04-20 05:04:20,65,52,tired and unremitting and real and exemplary
180,2,1,2008-08-26 11:32:35,30,39,dripping and disabled and overpowering and measurable
17,129,4,2021-10-26 05:46:39,8,81,giving and obscene and bothered and giddy
24,74,5,1981-07-13 21:13:58,71,18,lying and hopeless and exploitative and unsubstantiated
166,77,4,2001-07-05 01:53:45,40,45,remarkable and maniacal and tarnished and withering
143,134,2,2003-10-21 04:51:28,10,35,professed and fixable and architectural and average
169,197,3,1999-07-24 13:57:18,57,77,vocal and underfunded and colorless and brave
113,183,5,1988-02-19 13:36:16,43,78,lurid and bellicose and latter and sloping
113,72,2,2005-03-13 19:59:40,64,85,past and fragrant and peaceful and excessive
152,28,5,1981-08-07 16:34:23,52,49,ruthless and minimum and muttering and thinkable
38,28,4,1977-05-17 02:52:31,61,86,unprincipled and disappearing and aerial and cagey
126,61,4,2009-09-24 11:24:05,30,92,overaggressive and celestial and cultural and pastoral
10,152,4,1999-01-13 09:51:19,69,21,languid and hollow and speechless and small-time
150,119,3,1998-11-05 09:53:24,35,54,compulsory and episodic and appreciative and undetected
173,100,3,2021-04-20 12:07:18,29,52,scratched and young and knavish and remarkable
5,79,4,2016-07-04 02:36:27,95,56,gauzy and gold and widespread and fundamental
99,1,1,1980-12-01 18:07:57,89,77,angular and tan and formative and amusing
105,67,4,1984-03-04 18:44:42,82,98,unimpressive and relative and applicable and squandered
120,71,4,1982-09-28 09:22:47,11,35,gratifying and thievish and ineloquent and slender
55,33,4,2009-09-29 11:32:36,58,24,spongy and conventional and gainful and connective
137,53,3,1990-10-17 08:17:52,36,86,gentle and pressing and conscious and distrustful
64,16,1,1993-11-07 10:58:24,34,66,yelping and clownish and ill-equipped and fond
139,167,3,1992-12-18 18:58:53,66,27,pragmatic and planned and occupational and undiscovered
103,70,3,1994-05-18 03:11:33,16,9,treacherous and fine and comparable and freakish
95,9,1,2002-12-14 16:21:33,18,21,solicitous and stealth and nimble and snoopy
149,56,3,2009-12-02 07:18:17,8,36,shining and stained and humid and stupendous
63,64,4,2012-06-23 22:18:56,77,99,orthopedic and essential and anticipated and retired
157,86,4,2018-11-27 15:06:03,16,22,pitch-perfect and disabled and perceivable and civilian
91,16,4,2011-08-15 15:58:14,90,57,novel and helpful and a and incandescent
197,28,1,2001-06-01 19:20:11,79,96,specific and solid and taller and affirmative
4,88,1,1989-06-12 13:03:17,45,25,emotionless and moral and unchanging and relentless
30,76,1,1980-09-10 14:17:28,46,90,favorable and smoggy and sharp and flippant
197,68,2,1997-04-28 17:49:49,67,50,beaming and unfulfilled and splashy and male
191,179,5,2013-06-26 17:09:49,94,47,untamed and resourceful and cottony and classical
15,194,5,2018-11-13 11:02:13,51,60,particular and uneven and changing and late
142,76,2,1998-11-02 16:46:13,74,15,extension and sisterly and comical and fast
24,18,5,1996-05-15 14:07:53,31,100,tenderhearted and mother and blistering and catchable
177,75,1,1996-07-15 21:39:25,66,26,patterned and constant and approachable and frigid
41,23,2,2010-09-20 01:50:50,63,90,well-rounded and rambunctious and richer and vagrant
51,14,2,1988-05-09 15:35:02,86,62,personable and eighth and national and gracious
139,136,1,1987-08-16 09:31:15,46,59,fascinating and pristine and baffling and unkempt
71,177,1,2011-04-19 08:28:57,26,82,global and ethnic and creepy and indefensible
10,148,1,1997-11-12 20:26:09,96,95,cut and inhibited and buzzing and wise
68,46,3,1986-06-29 10:17:52,78,38,worthy and uneventful and manageable and stereotypical
101,120,3,1995-06-04 10:28:37,63,50,traitorous and technological and strident and procedural
181,36,4,2005-02-06 01:35:59,45,75,revolutionary and fitting and antagonistic and three
97,155,2,1973-02-17 21:19:07,17,37,short-term and lengthy and objectionable and indigenous
31,95,2,1976-06-04 12:48:51,52,67,hard-to-find and sincere and speculative and qualified
173,149,3,1995-05-14 19:57:28,93,79,serviceable and emaciated and inhabitable and arresting
22,68,3,2014-12-24 16:52:50,15,66,juvenile and avoidable and tempting and overactive
168,131,4,1996-01-05 18:03:03,59,68,fanciful and bedazzled and clever and cocky
172,22,2,2013-03-20 01:07:35,49,49,sweet and that and unassisted and unendurable
15,173,5,1970-01-09 13:42:58,49,39,substitute and painstaking and creeping and subsequent
180,158,5,2006-06-08 12:01:35,73,16,trashy and distinct and sketchy and able
133,58,1,1999-02-20 04:11:13,29,95,sea and disgraceful and excusable and cruel
173,113,4,1987-11-23 11:50:26,1,63,swishing and dulcet and present and stereotyped
112,117,5,1995-07-15 02:21:19,5,97,warring and spirited and rugged and unproductive
85,79,5,2005-08-29 21:55:28,83,48,glassy and humiliated and accessible and incongruous
137,56,5,1981-05-14 22:35:34,37,93,lined and ponderous and contented and preparative
123,78,1,1992-05-14 01:35:32,52,18,pettish and inane and external and wise
79,190,1,2004-10-10 12:54:44,42,62,offbeat and unimaginable and glaring and smarmy
190,146,3,2016-04-13 05:10:55,45,45,classy and neat and waterlogged and unsound
166,94,2,1972-11-28 19:36:20,80,15,impetuous and ungentlemanly and boring and sustainable
60,181,4,2020-08-26 08:02:19,58,56,replicable and tiny and alone and speedy
161,35,1,1984-03-01 23:13:20,62,81,instrumental and accidental and massive and bronzed
5,134,3,2003-03-24 14:15:26,7,48,elastic and curved and star-crossed and bright-eyed
13,26,2,1994-01-03 06:46:07,100,93,ceremonial and gaudy and well-suited and laughing
128,167,1,1997-11-03 22:52:22,79,5,selfless and pompous and bearable and wide
57,153,5,1974-04-17 07:42:32,17,66,enlarged and status and imaginative and blazing
105,185,3,1974-05-11 07:03:24,88,73,pardonable and possible and contagious and apologizing
118,9,5,1990-01-15 06:31:42,59,71,executable and telekinetic and perceptual and twinkly
65,125,5,1976-02-19 11:01:42,97,92,quiet and managerial and rough and unprovoked
63,84,2,1991-10-16 04:27:44,56,74,athletic and infatuated and outside and long-winded
97,54,5,1996-04-27 18:26:50,65,28,genuine and well-known and passing and rough
7,54,5,2011-07-15 17:10:57,2,23,presentable and red and worshipful and feigned
120,63,4,1978-11-15 16:28:24,34,60,sensual and scriptural and monumental and inefficient
16,155,5,2010-06-26 22:38:56,87,100,stale and infuriating and sleepless and deformed
50,143,1,1980-10-16 16:14:17,85,66,flowery and well-planned and nutritious and ageless
12,109,1,2020-06-09 07:07:20,38,32,gargantuan and indigenous and late and uppity
164,5,2,2014-11-21 15:17:07,59,11,elusive and myopic and renewable and preemptive
172,134,1,2008-10-04 06:12:45,34,28,craven and noisy and faulty and giggling
16,124,3,2000-04-27 21:19:24,86,69,unexcited and irate and friendly and blessed
178,100,1,1972-01-26 03:59:34,43,86,frozen and oblivious and prepared and painful
71,153,4,1971-02-06 07:27:11,26,83,uninhabitable and upmost and inaccurate and truthful
115,35,4,1994-08-12 10:05:43,77,57,humongous and improvable and cosmic and diverse
62,176,3,2015-01-21 21:02:37,45,71,unsuspecting and inaccurate and dozing and finicky
18,133,1,2009-04-05 18:34:16,27,45,frigid and foreign and sporting and choppy
27,46,5,1972-07-18 09:08:46,65,11,transplanted and presidential and melodious and innovative
48,169,1,1994-03-04 20:53:16,97,62,effusive and rustic and large and disputed
185,190,1,2011-08-19 14:09:14,77,69,tribal and stained and such and long-term
8,172,1,1973-06-08 22:36:09,19,8,nutty and idiotic and undoubted and discernable
96,42,1,1974-12-13 20:45:08,84,5,ghostly and prosperous and palatable and sleepless
105,16,3,2019-04-23 01:25:55,8,19,overaggressive and respectable and retrospective and adaptable
7,139,1,1973-05-13 12:46:02,58,4,smarter and youthful and known and discriminating
103,164,4,2003-10-17 06:19:58,20,74,ninth and corrosive and enthused and plush
135,107,3,2009-11-12 12:36:08,14,11,secular and trapped and statuesque and sublime
17,165,4,1997-02-20 09:34:50,77,51,socialist and cylindrical and unscrupulous and swimming
166,84,2,2001-11-25 23:23:19,40,87,dazed and busiest and crunchable and squirming
45,30,2,1979-03-15 23:49:01,52,64,outermost and recognized and comprehensive and feudal
133,75,3,2001-12-22 04:54:01,78,51,contemporary and caged and sleepless and tempestuous
74,144,1,1987-12-07 08:28:22,83,84,unclassified and tangy and hateful and flattened
12,88,1,1989-03-23 03:02:44,83,85,previous and interracial and understated and well-prepared
14,35,1,1970-07-15 11:53:02,56,16,legible and sky-blue and aromatic and stilled
149,130,5,1970-12-24 01:59:17,50,84,prestigious and worn and stunning and straight
177,160,4,2004-09-25 04:57:17,80,83,civilized and gratis and favorite and scenic
163,155,1,1987-11-19 21:08:03,1,34,indeterminate and unconstrained and separate and impermeable
91,163,2,2021-06-19 06:28:38,83,81,subconscious and odious and pardonable and inauspicious
17,122,3,2010-09-08 17:34:14,94,59,restrictive and striped and blinding and nimble
174,81,4,1982-01-13 21:02:21,75,29,hushed and jaundiced and innocent and jarring
179,65,4,1989-09-28 01:18:19,22,93,redundant and dynamic and classified and sculptural
108,92,3,1990-04-28 10:03:55,73,60,unabated and presentable and uncommunicative and elated
76,107,1,2009-01-02 12:48:31,63,93,rigid and melodic and moral and shut
190,141,2,2016-07-08 05:10:16,84,83,exotic and limping and reprehensible and blood-red
53,190,4,2001-06-24 05:19:01,75,57,charismatic and richest and sheer and grandiose
93,92,4,1987-03-26 06:54:29,13,30,richer and rancid and monetary and ancient
124,109,2,1987-10-25 02:10:51,77,61,hyper-active and unanimous and replicable and wordy
165,198,5,2014-06-21 23:01:27,37,14,giggling and autonomous and stanch and mighty
44,140,1,1975-01-13 23:34:42,32,25,vexing and righteous and open and spotty
135,177,4,2010-11-06 12:26:10,51,53,nonstop and steel and steady and unattainable
46,130,1,1970-12-14 06:17:50,78,20,brash and invigorating and baby and subservient
160,36,5,1972-10-07 04:18:28,87,7,trapped and memorable and rotating and decorous
175,83,3,1999-12-15 05:09:25,61,81,those and destructive and engrossing and distinctive
199,119,2,2004-08-03 01:43:11,11,8,far and jocular and jumbled and oldest
151,143,5,1973-05-24 23:31:59,68,3,icky and unstated and amazing and bleak
80,121,5,1998-08-13 05:08:24,53,35,billowy and high-risk and unyielding and able
139,130,4,1976-02-24 06:15:24,75,21,proud and voluminous and sensitive and yellow
55,124,4,2010-05-24 17:21:01,20,40,upstairs and swooping and disturbed and ineloquent
109,28,3,1995-05-14 03:24:08,33,25,poised and shattered and tone-deaf and those
5,160,3,1987-04-01 04:29:54,58,87,futile and callous and untitled and unsure
148,131,4,2018-01-09 18:37:57,89,30,uptight and silver-tongued and furry and avant-garde
92,10,1,2015-06-19 02:21:04,13,84,inalterable and indeterminate and relaxing and east
95,36,3,1994-03-18 15:06:40,87,72,sixth and preposterous and foamy and mobile
98,33,3,2002-01-02 11:34:56,29,11,blaring and expeditious and tyrannous and cutting
179,192,2,2005-02-08 01:31:34,3,39,drenched and unfocused and immensurable and sleepy
68,175,5,1973-05-28 11:14:11,77,13,confounded and amphibian and softhearted and industrial
77,21,3,1970-10-29 17:52:32,67,44,betteroff and maternal and illicit and piercing
18,185,3,1979-05-03 09:55:33,22,89,binary and exasperating and strict and disputed
196,135,5,2005-07-27 16:33:28,27,31,uncanny and wrathful and thoughtless and crispy
114,130,4,1972-08-29 20:56:34,66,93,vague and past and underprivileged and tolerable
27,156,2,1979-09-20 13:27:28,54,54,marbled and incredulous and obligatory and tyrannous
186,59,1,2011-06-06 19:58:10,61,85,convoluted and novel and paradoxical and engaging
96,98,4,2003-02-03 22:13:02,64,3,younger and sedate and super and endangered
51,186,4,2015-04-08 17:53:21,55,13,bewitching and adult and outraged and endemic
31,197,5,2021-10-27 15:35:56,99,30,enough and venomous and riveting and sustainable
125,75,4,1995-07-29 08:29:01,11,61,illustrious and flimsy and cheering and discussable
124,98,1,1972-09-29 12:12:38,41,10,facetious and frail and falsified and overprotective
0,181,3,2006-05-10 17:50:31,47,54,swooping and deadly and snooty and limitless
112,92,1,2013-06-09 13:32:33,38,35,expedient and crabby and wool and matted
2,88,5,2016-12-03 15:21:46,76,41,concise and folded and tribal and convinced
97,146,4,1971-11-08 07:07:41,94,25,uninterrupted and assured and famished and jagged
149,51,5,2012-08-02 15:36:59,11,39,salted and fresh and unsystematic and sugary
157,197,2,1970-04-17 10:48:02,1,9,venerable and reflective and outward and consummate
81,162,4,1984-05-15 14:12:27,59,87,delicious and trim and flawed and buzzing
100,112,1,1988-07-20 23:52:50,70,31,stereotypical and offhanded and favorite and drained
54,137,3,2015-11-06 20:53:12,47,80,purposeful and frail and inexpedient and reasonable
123,177,3,1999-03-11 18:05:31,28,90,boring and nonsensical and unsuccessful and warring
12,177,5,2019-09-05 07:57:13,68,15,decreasing and detectable and unregulated and sportsmanly
188,107,3,2016-07-14 13:51:26,85,46,improper and bloody and maneuverable and recessive
124,2,5,1994-10-17 04:43:05,45,50,corporate and enjoyable and imaginary and wavering
67,197,3,2015-07-22 01:55:59,70,25,contemporary and tepid and uncommunicative and definitive
61,3,4,2001-01-14 15:29:57,18,83,isolated and insurmountable and infantile and fantastic
186,120,3,2013-12-15 04:21:25,43,32,oblong and cuddly and discouraged and abject
108,21,5,1980-01-22 11:25:13,39,84,infinitesimal and unsolved and supersensitive and surmountable
117,9,1,1997-12-24 22:57:51,68,82,ancient and utopian and influential and southwestern
158,148,1,1986-04-06 16:24:37,62,86,optimistic and adhesive and indulgent and pertinent
40,151,2,2008-12-20 16:27:17,74,59,visionary and quick-acting and chuckling and benign
152,83,1,1972-12-16 01:01:34,59,26,imaginary and urgent and stealth and enchanting
123,175,5,1979-09-05 04:24:04,6,65,coachable and discredited and astronomical and secondary
114,52,4,2006-07-08 05:14:10,20,77,disadvantageous and brief and dense and commercial
41,19,2,1982-12-18 21:21:59,94,33,rakish and thrifty and able and scrawny
69,131,4,1983-05-09 12:36:06,23,75,livable and unappreciative and saucy and joyous
84,163,5,2008-08-13 21:13:02,75,67,communal and pharmaceutical and mutative and saddened
35,60,2,1972-08-09 18:36:13,100,2,manicured and semiprofessional and extraordinary and gratuitous	.grave
123,49,2,2014-07-26 22:50:02,26,50,adjacent and effortless and ultraconservative and limited
59,195,4,2006-03-15 15:17:39,85,40,rancid and betteroff and limber and specialized
94,167,5,2002-05-29 23:42:58,22,41,deceptive and personable and scaly and taller
5,3,1,2012-05-07 14:59:38,40,70,meaningless and makeable and partisan and wrenching
69,60,5,1989-08-25 05:57:45,74,17,zestful and cute and posthumous and elated
150,86,4,1977-11-26 15:56:15,12,6,contented and overwrought and kingly and whole
66,196,4,1987-09-11 14:51:47,11,50,low-carb and steady and nauseous and mountainous
84,125,4,1987-04-24 23:40:02,58,42,hairy and discussable and toxic and hour-long
164,140,2,1984-03-11 19:19:49,97,23,toneless and dashing and reserved and tense
64,176,3,2005-07-13 05:20:45,21,12,infernal and twitchy and absorbed and iconoclastic
144,164,5,2018-01-15 13:57:02,13,69,jocular and telegraphic and reusable and repairable
120,186,2,1986-04-19 04:51:35,58,79,omnivorous and discouraged and remorseful and highfalutin
51,136,3,2015-04-14 17:59:39,51,17,bent and devious and poetic and ultraconservative
75,153,2,1988-05-28 14:15:31,6,15,smoky and teasing and mangy and noticeable
135,137,4,1991-10-16 19:44:32,82,54,untitled and addicted and revealing and violent
117,64,5,1970-04-06 18:36:27,66,25,hairy and unflappable and periodic and vigorous
195,24,3,1977-03-26 12:52:21,16,3,mandatory and stuttering and unstressed and clanging
191,167,4,1994-05-21 21:15:38,9,67,reluctant and envious and topographical and futile
164,193,3,1994-01-26 06:22:05,100,37,disingenuous and treasonous and disastrous and deficient
144,179,5,1997-06-20 03:12:50,52,83,plopping and weary and passing and disastrous
2,79,4,2005-10-18 04:31:56,41,15,unreadable and sure and nonresponsive and whimpering
144,28,2,2000-10-23 13:51:10,19,36,mandatory and ninth and bloodthirsty and negligent
45,35,2,1972-08-07 01:28:22,45,87,greatest and unlucky and holistic and axiomatic
151,58,5,1992-06-25 12:47:30,74,18,all and stilted and hapless and sisterly
124,82,5,1982-06-24 05:55:36,84,37,greatest and merry and intricate and ruinous
35,180,1,2021-03-11 09:02:29,35,9,humble and irate and poignant and diabolical
115,105,5,2004-01-04 15:41:24,60,88,honest and prominent and instrumental and western
160,13,5,2011-11-26 07:06:40,90,33,revolutionary and nerve-racking and underdeveloped and salvageable
112,130,3,2010-05-24 03:48:23,76,3,obligatory and discarded and terrestrial and military
33,119,1,1996-04-28 11:19:13,71,26,apologizing and maniacal and kaput and bright
72,165,2,1971-07-10 16:23:50,47,3,disconnected and disloyal and expiring and amazing
161,145,2,2008-02-13 01:36:59,75,9,wet and displeasing and flattered and mistrusting
183,147,5,2012-08-16 19:17:26,53,31,tremendous and metaphoric and operative and irate
107,158,2,2018-03-11 14:57:11,36,3,vulgar and seductive and elated and bleary-eyed
37,155,3,1995-03-10 08:46:56,2,47,aggressive and contemptible and third and youngest
67,130,2,1997-05-13 20:23:45,63,58,witty and introspective and petite and past
115,143,3,1987-01-16 21:04:18,9,81,intolerable and discussable and overemotional and unappetizing
13,168,4,2010-02-03 18:09:54,29,33,nonreturnable and outraged and grateful and icy-cold
19,28,5,1985-07-05 11:16:54,32,36,considerable and universal and overoptimistic and eroding
93,103,3,1982-09-29 03:33:06,49,18,stirring and daughterly and frigid and well-known
151,114,2,1982-12-23 03:51:26,50,91,insane and despised and fictional and splashing
27,125,4,1973-01-09 04:38:24,62,4,spotted and blooming and irrepressible and giggling
174,160,5,1989-01-13 10:32:39,1,9,forgettable and inattentive and unlikely and poetic
118,14,5,1973-04-01 21:23:17,71,64,prominent and completed and colorless and contemplative
32,29,1,1979-09-09 03:57:53,79,42,gratifying and ideal and latter and undefined
179,117,4,2018-06-09 14:45:53,33,75,dismissive and removable and cunning and wholehearted
4,149,5,2007-01-04 15:17:17,24,10,underdeveloped and insensible and luscious and exploitative
64,26,1,1979-12-11 18:35:08,58,7,optimal and corny and enforceable and unfamiliar
46,151,4,2012-01-14 16:27:12,60,78,operatic and fierce and lackadaisical and nominal
132,122,2,1987-12-28 23:43:04,26,17,legible and scrumptious and authoritarian and pugnacious
103,104,1,2010-04-12 12:42:23,11,86,locked and plain and certifiable and intellectual
165,138,5,1978-04-05 20:14:13,18,18,confirmed and uneven and eternal and massive
198,162,5,1980-08-23 04:46:01,49,39,sensitive and classic and retrospective and mincing
195,139,4,1989-04-24 15:35:48,66,11,torpid and yellow and ambulatory and smartest
7,187,2,2010-02-21 06:19:03,35,80,wordless and stern and unhelpful and scintillating
128,18,4,1979-09-29 10:58:25,36,82,cavernous and wordless and nonrefundable and frequent
77,93,1,2015-03-13 02:13:12,58,36,famous and antiseptic and sky-blue and touching
194,124,2,2013-04-15 03:39:26,89,73,sporting and fierce and tidal and contrite
181,152,3,2020-09-14 04:22:37,95,49,emaciated and opened and well-established and stodgy
2,186,2,1974-05-23 13:06:28,62,22,voracious and inescapable and royal and restless
123,118,2,2015-07-15 06:40:04,35,63,unflinching and bloated and comparable and suspicious
191,39,5,2002-11-20 01:50:03,55,46,odious and misty and staunch and hypothetical
118,67,3,1977-04-16 13:28:51,90,54,unselfish and well-done and muttering and delectable
180,188,5,1979-07-02 06:37:58,9,9,crumbly and assuring and intestinal and forgivable
116,155,4,2014-12-22 06:29:07,84,28,well-crafted and mystical and personal and hallowed
33,171,2,1997-09-28 04:42:14,26,79,openhanded and automatic and padded and good-natured
39,161,4,1997-04-29 15:17:16,98,98,unhandsome and mordant and repressive and thrifty
80,126,3,1974-10-28 21:42:44,23,30,freaky and ravishing and sterile and uncommunicative
129,159,4,2021-08-10 23:01:38,46,14,sore and luminous and distinct and luminescent
34,177,4,2020-08-11 06:08:43,93,53,smeared and hyperbolic and sacred and better
32,155,3,1971-01-06 19:31:55,52,28,intriguing and uneasy and mistaken and implausible
58,155,4,2005-09-08 11:01:43,73,69,wintery and limp and prized and unseasonable
187,32,5,2020-08-26 17:36:05,79,97,bad and tripping and moved and iridescent
188,131,1,2001-10-09 03:17:13,64,55,bright-eyed and balmy and uninsurable and underprivileged
47,137,3,1983-04-08 08:29:34,52,1,fraudulent and first and plausible and misleading
143,85,1,2004-09-09 05:19:35,4,10,unanticipated and moldy and worrisome and creeping
104,11,2,2014-03-29 14:57:22,87,84,sassy and numerous and motherly and gargantuan
194,146,5,2020-03-23 08:59:26,67,54,rakish and sweaty and understanding and scummy
58,78,5,2003-09-13 20:34:16,21,19,cute and fraudulent and uninsurable and quizzical
92,32,4,2006-06-27 16:43:56,45,83,extensive and eatable and difficult and militaristic
148,98,3,1971-06-08 23:26:26,95,2,devout and ill-equipped and microscopic and mellow
187,162,1,2020-11-21 17:17:45,37,61,excited and musky and limitless and crammed
